ma_san_pham,ten_san_pham,avg_so_sao,total_positive,total_negative,most_popular_positive_word,most_popular_negative_word,mo_ta
422207323,Sữa Chống Nắng La Roche-Posay Bảo Vệ Khỏi Tia UVA Dài 50ml,4.2,7,1,"chất_lượng, rẻ, nổi_bật, ổn, thích","không_hợp, không_thích","ANTHELIOS UVMUNE 400 là dòng sản phẩm chống nắng mới nhất của La Roche Posay, với màng lọc độc quyền Mexoryl 400 giúp bảo vệ da tối ưu trước tia UVA dài, ngăn ngừa thâm nám tiềm ẩn và công nghệ Netlock cho khả năng thẩm thấu nhanh chóng, không gây nhờn dính da. Đồng thời, khả năng kháng trôi cao giúp bạn an tâm bảo vệ da phổ rộng suốt cả ngày.
Dòng sản phẩm Sữa Chống Nắng La Roche Posay ANTHELIOS UVMUNE 400 hiện đã có mặt tại Hasaki với 2 phiên bản cho bạn lựa chọn:
Sữa Chống Nắng La Roche-Posay Anthelios UVMUNE 400 Invisible Fluid: dành cho mọi loại da, đặc biệt là da thường đến da khô.
Sữa Chống Nắng La Roche-Posay Anthelios UVMUNE 400 Oil Control Fluid: dành cho da dầu, da hỗn hợp dầu đang gặp vấn đề về mụn.
1. Sữa Chống Nắng La Roche-Posay Anthelios UVMUNE 400 Invisible Fluid Bảo Vệ Khỏi Tia UVA Dài 50ml
Sữa Chống Nắng La Roche-Posay Anthelios UVMune 400 Fluide Invisible Fluid SPF50+ là phiên bản cải tiến của Anthelios Invisible Fluid – dòng sản phẩm chống nắng rất được yêu thích và được đánh giá cao từ thương hiệu dược mỹ phẩm La Roche-Posay. Sản phẩm cung cấp khả năng bảo vệ da vượt trội khỏi tia UVB & UVA dài – ngay cả các tia ở bước sóng 380 – 400 NM – thủ phạm tiềm ẩn hình thành các gốc thâm nám nằm sâu dưới da.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207400,Sữa Rửa Mặt Hazeline Ngừa Mụn Dịu Nhẹ Matcha Tràm Trà 100g,5.0,3,0,sạch,"kém, khó_chịu","Sữa Rửa Mặt Hazeline 100g là sản phẩm sữa rửa mặt đến từ thương hiệu mỹ phẩm Hazeline thuộc tập đoàn Unilever của Mỹ, với thành phần chiết xuất từ thiên nhiên kết hợp cùng Salicylic Acid giúp làm sạch sâu bụi bẩn đặc biệt với hiệu quả giảm mụn và dưỡng sáng, đều màu, dịu nhẹ cho da, không gây cảm giác khô căng da.
Hiện sản phẩm Sữa Rửa Mặt Hazeline 100g đã có mặt tại Hasaki với 3 loại: 
Gel Rửa Mặt Hazeline Ngừa Mụn Dịu Nhẹ Matcha Tràm Trà 100g
Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g
Sữa Rửa Mặt Hazeline Sáng Da Yến Mạch & Dâu Tằm 100g



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207401,Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g,5.0,3,0,sạch,"kém, khó_chịu","Sữa Rửa Mặt Hazeline 100g là sản phẩm sữa rửa mặt đến từ thương hiệu mỹ phẩm Hazeline thuộc tập đoàn Unilever của Mỹ, với thành phần chiết xuất từ thiên nhiên kết hợp cùng Salicylic Acid giúp làm sạch sâu bụi bẩn đặc biệt với hiệu quả giảm mụn và dưỡng sáng, đều màu, dịu nhẹ cho da, không gây cảm giác khô căng da.
Hiện sản phẩm Sữa Rửa Mặt Hazeline 100g đã có mặt tại Hasaki với 3 loại: 
Gel Rửa Mặt Hazeline Ngừa Mụn Dịu Nhẹ Matcha Tràm Trà 100g
Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g
Sữa Rửa Mặt Hazeline Sáng Da Yến Mạch & Dâu Tằm 100g



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207413,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam),4.374100719424461,115,15,"tốt, ổn, thích, rẻ, chân_ái, rất_tốt, chất_lượng","khó_chịu, không_thích, không_hợp, thất_vọng, kém, không_tốt, không_hài_lòng","Tinh Chất Chống Nắng Hiệu Chỉnh Sắc Da Sunplay Skin Aqua Tone Up UV Essence là dòng sản phẩm chống nắng da mặt đến từ thương hiệu Sunplay - nhãn hàng chống nắng dưỡng da nổi tiếng xuất xứ Nhật Bản, với 3 tác dụng chỉ trong 1 sản phẩm: khả năng chống nắng cực đỉnh (SPF 50+ PA++++), giữ ẩm và dưỡng sáng da tối ưu (nhờ thành phần dưỡng ẩm Hyaluronic Acid và Vitamin C), khả năng hiệu chỉnh sắc da và nâng tone da rạng rỡ. Kết cấu dạng tinh chất mỏng nhẹ, không nhờn rít giúp da luôn ẩm mượt.













Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207414,Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Cam),4.796875,62,0,"tốt, thích, ổn, rất_tốt, rẻ, chất_lượng, ưng_ý","khó_chịu, kém, tệ, mắc","Sữa Chống Nắng Hiệu Chỉnh Sắc Da Sunplay Skin Aqua Tone Up UV Milk là dòng sản phẩm chống nắng da mặt đến từ thương hiệu Sunplay - nhãn hàng chống nắng dưỡng da nổi tiếng xuất xứ Nhật Bản, với 3 tác dụng chỉ trong 1 sản phẩm: khả năng chống nắng cực đỉnh (SPF 50+ PA++++), giữ ẩm và dưỡng sáng da tối ưu (Vitamin C & Vitamin B3) và khả năng hiệu chỉnh sắc da, nâng tone da rạng rỡ.
Đặc biệt, Sữa Chống Nắng Sunplay Skin Aqua Tone Up UV Milk còn kiểm soát dầu hiệu quả nhờ kết cấu dạng sữa mỏng mịn, nhẹ tênh cùng các hạt phấn siêu mịn.
Sữa Chống Nắng Hiệu Chỉnh Sắc Da Sunplay Skin Aqua Tone Up UV Milk SPF50+ PA++++ hiện đã có mặt tại Hasaki với 4 dòng phù hợp cho từng nhu cầu da khác nhau:
Sunplay Skin Aqua Tone Up UV Milk Lavender dành cho da vàng, tối màu, với chất kem màu tím độc đáo, được kết hợp từ sắc hồng và xanh dương, giúp hiệu chỉnh và nâng tone da trở nên sáng hồng trong suốt, đồng thời dưỡng ẩm và kiềm dầu cực đỉnh.
Sunplay Skin Aqua Tone Up UV Milk Mint Green dành cho da nhạy cảm, mẩn đỏ, da mụn, với chất kem hoà quyện giữa sắc xanh dương và xanh lá, tạo nên tông xanh mint trung hoà, cực kì hiệu quả trong việc hiệu chỉnh sắc da nhạy cảm, cho nàng làn da trong veo tinh khiết, giúp nâng tông và che các nốt mụn đỏ.
Sunplay Skin Aqua Tone Up UV Milk Happiness Aura dành cho sắc da tái xanh với chất kem được hòa quyện từ sắc hồng đậm và sắc vỏ cam nhạt cho ra sắc cánh hồng độc đáo, che phủ khuyết điểm, giúp làn da tái xanh trở nên ửng hồng tinh khôi. Đặc biệt hơn, phiên bản này còn toả nốt hương hoa hồng hạnh phúc.
Sunplay Skin Aqua Tone Up UV Milk Latte Beige (Màu mới nhất!) là sự hoà quyện sắc cam đầy năng lượng và màu bọt sữa vani tinh khôi tạo nên sắc kem Latte Beige giúp che phủ khuyết điểm tự nhiên, cho làn da mộc thêm đều màu, rạng rỡ, kết hợp hương Latte dịu ngọt đón nắng mai.
 



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207417,Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 48 Miếng,4.6,13,1,"tốt, rất_tốt, ổn, siêu_đỉnh, thích, rẻ","chán, tệ, kém, không_tốt","Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm là sản phẩm miếng dán mụn đến từ thương hiệu mỹ phẩm Acnes thuộc tập đoàn Rohto-Mentholatum, với 3 tác động nổi bật: giảm mụn, bảo vệ và che phủ giúp nhân mụn dễ dàng thoát ra ngoài sau sau 8 giờ sử dụng. Sản phẩm phát huy tác dụng làm dịu, hỗ trợ kháng viêm, se đầu và giúp làm khô, cũng như giúp vùng da mụn được cải thiện nhanh chóng, hỗ trợ làm giảm nguy cơ để lại sẹo và vết thâm sau mụn cho làn da của bạn.








Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207423,Combo 2 Sữa Rửa Mặt Cetaphil Dịu Nhẹ Không Xà Phòng 59ml,4.391304347826087,20,1,"tốt, sạch, thích, chất_lượng, phù_hợp, rất_thích","chậm, dị_ứng, khó_chịu","Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser phiên bản mới ra mắt năm 2022 từ thương hiệu Cetaphil với công thức khoa học mới cho làn da nhạy cảm, giúp làm sạch da, loại bỏ bụi bẩn, phù hợp cho mọi loại da, không làm khô da và duy trì hàng rào bảo vệ da suốt ngày dài.
Được chứng minh lâm sàng có khả năng làm sạch sâu, loại bỏ hoàn toàn bụi bẩn, và tạp chất trên da một cách dịu nhẹ nhưng vẫn duy trì độ ẩm tự nhiên để bảo vệ da khỏi tình trạng khô ráp, Sữa Rửa Mặt Cetaphil Mới với công thức lành tính không gây kích ứng sẽ an toàn cho mọi loại da, kể cả da nhạy cảm.
Sữa Rửa Mặt Dịu Lành Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser hiện đã có mặt tại Hasaki với 6 dung tích cho bạn lựa chọn:
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 59ml
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 125ml
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 250ml
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 473ml
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 500ml
Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser 1000ml


  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207562,Combo 2 Nước Tẩy Trang Cocoon Bí Đao Làm Sạch & Giảm Dầu 140ml,4.65625,28,2,"sạch, thích, tốt, ổn, chất_lượng, rẻ, rất_thích",,"Nước Tẩy Trang Bí Đao Cocoon Winter Melon Micellar Water mới từ thương hiệu mỹ phẩm thuần chay Cocoon là sản phẩm tẩy trang được thiết kế chuyên biệt dành cho da dầu và da mụn nhạy cảm. Với công nghệ Micellar, nước tẩy trang bí đao giúp làm sạch hiệu quả lớp trang điểm, bụi bẩn và dầu thừa, mang lại làn da sạch hoàn toàn và dịu nhẹ.
 
*Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207629,Kem Giảm Mụn Acnes Chuyên Sâu 10g,5.0,9,0,"rẻ, sạch, tốt, thích, ổn, hiệu_quả",,"Kem Dưỡng Acnes Làm Giảm Mụn Chuyên Sâu 10g là sản phẩm kem giảm mụn đến từ thương hiệu mỹ phẩm Acnes thuộc tập đoàn Rohto của Nhật Bản, được nghiên cứu và phát triển phù hợp cho mọi cấp độ mụn, đặc biệt là mụn sưng đỏ. Sản phẩm kết hợp các hoạt chất Salicylic Acid, Sulfur và IPMP, hiệu quả trong việc làm khô nhân mụn, giúp nhân mụn thoát ra dễ dàng, phục hồi vùng da mụn, kháng khuẩn và ngăn ngừa hình thành mụn mới.
Hiện sản phẩm Kem Dưỡng Acnes Blemish Clear Cream 10g đã có mặt tại Hasaki. 
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207655,Serum B.O.M Ngăn Ngừa Mụn Đỏ 30ml,5.0,2,0,hiệu_quả,,"B.O.M AC Red Free Serum là tinh chất ngăn ngừa mụn chuyên sâu thuộc dòng sản phẩm AC RED-FREE mới từ thương hiệu mỹ phẩm B.O.M Cosmetic của Hàn Quốc - giải pháp chăm sóc làn da mụn, chứa các thành phần giúp cân bằng lượng dầu-nước trên da hiệu quả, hạn chế tối đa sự hình thành của vi khuẩn gây mụn, đồng thời tẩy tế bào chết nhẹ nhàng giúp da luôn sạch và thoáng.









Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
422207677,"Combo Mặt Nạ Banobagi Bổ Sung Collagen, Mờ Nám 30gx2",5.0,4,0,"rất_tốt, tốt, hài_lòng",,"Banobagi Super Collagen Mask là dòng mặt nạ giấy mới nhất đến từ thương hiệu Banobagi nổi tiếng tại Hàn Quốc, với diện mạo mới hơn và nhiều dưỡng chất hơn, cho làn da căng tràn sức sống. Công thức chứa hàm lượng cao Collagen hoà tan và Hyaluronic Acid, kết hợp cùng các loại vitamin sẽ giúp cung cấp độ ẩm và nuôi dưỡng da săn chắc, căng mịn.
Mặt nạ được sản xuất bởi bệnh viện thẩm mỹ Banobagi và đạt chứng nhận an toàn, không gây kích ứng cho cả những làn da nhạy cảm nhất.
Dòng sản phẩm Mặt Nạ Banobagi Super Collagen Mask bao gồm 7 phân loại cho bạn lựa chọn:
Mặt Nạ Banobagi Super Collagen Mask Tea Tree Blackhead (xanh lá): Chiết xuất từ tràm trà, lá bạc hà, hỗ trợ kháng viêm, giảm mụn đầu đen, công dụng dưỡng ẩm và cải thiện kết cấu da.
Mặt Nạ Banobagi Super Collagen Mask Vitamin C Whitening (bạc): Chứa hàm lượng Collagen và vitamin C cao giúp làm sáng da, mờ thâm nám hiệu quả.
Mặt Nạ Banobagi Super Collagen Mask 24k Gold Melasma (vàng): Chứa thành phần vàng 24k và hàm lượng Collagen cao giúp thúc đẩy tái tạo và dưỡng sáng da, hỗ trợ ngăn ngừa tình trạng lão hóa.
Mặt Nạ Banobagi Super Collagen Mask Acne Red Blemish (tím): Chứa chiết xuất rau diếp cá - thành phần kháng viêm, hỗ trợ làm giảm tình trạng mụn trên da.
Mặt Nạ Banobagi Super Collagen Mask Peptide Repair (hồng): Chứa 9 loại Peptide củng cố hàng rào bảo vệ da, tăng miễn dịch, đàn hồi da.
Mặt Nạ Banobagi Super Collagen Mask Aqua Moisturizing (xanh biển): Cấp ẩm chuyên sâu cho da nhờ chứa nước suối nước khoáng, giúp da căng bóng ẩm mịn cả ngày dài.
Mặt Nạ Banobagi Super Collagen Mask Retinol Anti-Aging (cam): Thành phần Retinol trong mặt nạ giúp tái tạo da, cải thiện nếp nhăn, ngăn ngừa lão hóa mạnh mẽ.
 



  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng."
