ma_san_pham,text,text_token,label
232500022,thứ_ròi tuýp hốt chất_thấm giảm nhăn cơ_địa trộm_vía không_thâm,thứ_ròi tuýp hốt chất_thấm giảm nhăn cơ_địa trộm_vía không_thâm,2
418800004,lọ_hồng thiên_dầu thẩm_thấu mịn hồng_đặc ấm mát,lọ_hồng thiên_dầu thẩm_thấu mịn hồng_đặc ấm mát,2
422204795,tạm ổn nổi_bật,tạm ổn nổi_bật,1
308500001,mềm mịn mát_lạnh ưng,mềm mịn mát_lạnh ưng,2
422202632,mát mướt tốt,mát mướt tốt,2
422208327,dét lỏng nma tuyệt_luôn nặn dịu bớt á_không_bị đổ dầu_bí phục_hồi giảm mịn độ_ẩm yên_tâm,dét lỏng nma tuyệt_luôn nặn dịu bớt á_không_bị đổ dầu_bí phục_hồi giảm mịn độ_ẩm yên_tâm,2
422206537,dễ_chịu mát ổn,dễ_chịu mát ổn,2
422204902,tặng không_tặng không_tặng không_thây tặng,tặng không_tặng không_tặng không_thây tặng,2
308500018,dễ_chịu đắp nóng nhẹ chịu đắp vô_nhẹ đắp tốt,dễ_chịu đắp nóng nhẹ chịu đắp vô_nhẹ đắp tốt,2
308500018,dễ_dàng tột_đột thoải_mái,dễ_dàng tột_đột thoải_mái,2
422202580,căng giảm thâm không_rõ hài_lòng dần nồng,căng giảm thâm_không_rõ hài_lòng dần nồng,2
226200018,bám học ầm_ầm rớt,bám học ầm_ầm rớt,2
422220080,đắp ghiền,đắp ghiền,2
422204231,nồng_độ chưa_xài câu thấp treat quất vô chưa_hỏng kĩ giùm,nồng_độ chưa_xài câu thấp treat_quất vô_chưa_hỏng kĩ giùm,2
207500003,đầu_ròi umê,đầu_ròi umê,2
345800015,giảm thâm giảm không_đáng dịu,giảm thâm_giảm không_đáng dịu,2
422203506,mê,mê,2
422206648,rẻ sạch tầm sạch nhỉnh,rẻ sạch tầm sạch nhỉnh,2
422200306,căng chân_lông giảm,căng chân_lông giảm,2
422217992,cấp_nước tốt đắp căng,cấp_nước tốt đắp căng,2
422211878,nhẹ dịu_chất lỏng tốt không_hà cực,nhẹ dịu_chất lỏng tốt không_hà cực,2
422208807,không_hợp lằm nhờn_nhờn,không_hợp lằm nhờn_nhờn,2
331300002,sửa không_trị sạch nhẹ_thoáng trị trộm_vía,sửa không_trị sạch nhẹ_thoáng_trị trộm_vía,2
422209048,mê chất mịn,mê chất mịn,2
224100009,dầu_xài mịn sánh bổ rẻ,dầu_xài mịn sánh bổ rẻ,2
204100003,luôn_ý cực rít,luôn_ý cực rít,2
422205160,dễ_dàng thoải_mái,dễ_dàng thoải_mái,2
293500006,tốt không_dị_ứng sạch không_bị cải_thiện kết_hợp giảm hiệu_quả thơm dài_dài,tốt không_dị_ứng sạch không_bị cải_thiện kết_hợp giảm hiệu_quả thơm dài_dài,2
248700003,pas,pas,2
422211447,sạch sâu hợp sạch êm,sạch sâu_hợp sạch êm,2
204900056,căng nổi sưng không_hợp hỗn_hợp,căng nổi sưng không_hợp hỗn_hợp,0
214000001,suốt ấm_nóng không_gây_kích_ứng nặn đau rát thâm tốt liền,suốt ấm_nóng không_gây_kích_ứng nặn đau rát thâm tốt liền,2
422205162,không_tin đỡ hẳn đổi,không_tin đỡ hẳn đổi,2
318900012,thơm dễ_chịu dịu tốt khỏe,thơm dễ_chịu dịu tốt khỏe,2
224100009,học_viên thiên_khô mướt không_bị,học_viên thiên_khô mướt không_bị,2
422217292,nhẹ tốt dễ_chịu tốn roche posay ổn hoài hoài,nhẹ tốt dễ_chịu tốn roche posay_ổn hoài hoài,2
207500007,mềm tốt,mềm tốt,2
293500043,ưng_ý dịu nhẹ không_khô sạch tốt muộn trung_thành,ưng_ý dịu nhẹ không_khô sạch tốt muộn trung_thành,2
422203506,rẻ tốt hạt_dẻ yên_tâm,rẻ tốt hạt_dẻ yên_tâm,2
318900011,chân_ái dịu,chân_ái dịu,2
422203807,ưng_ý mềm xơ_mặt rẻ,ưng_ý mềm xơ_mặt rẻ,2
100230057,ẩn_không_nên,ẩn_không_nên,2
248700035,treament rộng đẹp,treament rộng đẹp,2
422209042,tốt tặng kèm thích,tốt tặng kèm thích,2
204100003,không_bị tốt nhờn yên_tâm_ý,không_bị tốt nhờn yên_tâm_ý,2
422208913,nổi dậy,nổi dậy,2
204100070,cực kì_ưng căng hiệu_quả rõ_rệt,cực kì_ưng căng hiệu_quả rõ_rệt,2
204900013,hợp cực thích,hợp cực thích,2
205100137,duyệt,duyệt,2
200400004,đáng skincare đỡ,đáng skincare đỡ,2
422204259,rẻ phục_vụ tốt,rẻ phục_vụ tốt,2
422217292,á_siêu siêu_mướt ngoài_trời gọi_là quài mãi hích,á_siêu siêu_mướt ngoài_trời gọi_là_quài mãi hích,2
422202362,hơi_rích nhẹ,hơi_rích nhẹ,2
422209636,kĩ_lém lưôn đắp,kĩ_lém lưôn đắp,2
100230056,tốt sạch không_bị không_khít không_bị ổn,tốt sạch không_bị không_khít không_bị ổn,2
422212100,ổn thơm nhẹ quạo_xíu cười,ổn thơm nhẹ quạo_xíu cười,2
422212100,đặc_không_tông dễ tán không_hợp,đặc_không_tông dễ tán không_hợp,1
422207562,ưng sạch mê,ưng sạch mê,2
223600032,êm mềm mịn,êm mềm mịn,2
422214134,tốt êm_mặt,tốt êm_mặt,2
422202253,cân_nhắc đắp không_thần_thánh một_chút đắp,cân_nhắc đắp không_thần_thánh một_chút đắp,2
293500043,vô_cùng bác_sĩ tiết_bã cosrx sạch không_giảm sạch sâu thoáng_cực mềm ổn tiếp hợp_lý sạch sâu thoáng không_khô căng dần,vô_cùng bác_sĩ tiết_bã cosrx sạch không_giảm sạch sâu thoáng_cực mềm ổn tiếp hợp_lý sạch sâu thoáng không_khô căng dần,2
422203809,sản_xuất mỏng dày không_đều xù,sản_xuất mỏng dày không_đều xù,2
422201725,lót đánh mướt ổn_nhiên đáng,lót đánh mướt ổn_nhiên đáng,2
422203449,chấm hiệu_quả nổi chấm bớt sưng chấm neogen,chấm hiệu_quả nổi chấm bớt sưng chấm neogen,2
422211640,êm sơ,êm_sơ,1
207300009,cứng hợp tốt cẩn_thận,cứng_hợp tốt cẩn_thận,2
100230056,nguyên siêu_xịn,nguyên siêu_xịn,2
224100029,cuộc_đời hỗn_hợp thiên_dầu rùi mượt căng không_hề máy_lạnh,cuộc_đời hỗn_hợp thiên_dầu rùi mượt căng không_hề máy_lạnh,2
249500028,chú_ý,chú_ý,2
204900128,sạch thích,sạch thích,2
422204884,rẻ xỉu á_mí mủ nma_miết nhẹ thoi,rẻ xỉu á_mí mủ nma_miết nhẹ thoi,2
100750038,không_hợp rát ửng khó_chịu cực_kì,không_hợp rát ửng khó_chịu cực_kì,0
422216416,không_ưng không_nâng dần ưng_bản cũ,không_ưng không_nâng dần ưng_bản cũ,2
422208345,chấm rẻ không_có,chấm rẻ không_có,1
204000033,nóng chăm_chích,nóng chăm_chích,2
422206648,thông_số xuất_xứ,thông_số xuất_xứ,0
422208976,xịn vãi xịn mê đóng_gói đẹp,xịn vãi xịn_mê đóng_gói đẹp,2
100220009,giảm chịu,giảm chịu,2
100150059,ổn cân_nhắc chảy,ổn cân_nhắc chảy,2
248700035,nổi_trội,nổi_trội,1
422214147,ổn_áp sạch sâu tầm trung_thôi mụn_ẩn đen kết_hợp thề giảm hẳn học,ổn_áp sạch sâu tầm trung_thôi mụn_ẩn đen kết_hợp thề giảm hẳn học,2
224100022,liên_hệ,liên_hệ,2
422211447,chủ_yếu không_makeup sạch ổn bẩn mềm không_hề_nhờn kích_ứng không_bị nổi nên,chủ_yếu không_makeup sạch_ổn bẩn mềm không_hề_nhờn kích_ứng không_bị nổi nên,2
422208807,rẻ tặng,rẻ tặng,2
422207283,nổi_bật bình_thường,nổi_bật bình_thường,0
422209444,căng rích_xíu thơm thích nhẹ í dưỡng mềm mịn,căng rích_xíu thơm_thích nhẹ í_dưỡng mềm mịn,2
422203182,thích đắp đỡ sưng đắp trị giảm,thích đắp đỡ sưng đắp_trị giảm,2
422207812,rẻ tắm mướt mượt í,rẻ tắm mướt mượt í,2
222600014,êm í êm tiệc_dời,êm í êm_tiệc_dời,2
207500007,đổi,đổi,2
205100136,không_xài nhờn_rít không_điểm,không_xài nhờn_rít không_điểm,1
204100054,phẩm tốt dễ,phẩm tốt dễ,2
422209042,tư_vấn nhiệt_tình dè_hợp giảm tốt,tư_vấn nhiệt_tình dè_hợp giảm tốt,2
422207020,toàn mịn sạch sâu,toàn mịn sạch sâu,2
365000018,rẻ không_rõ bám kết_hợp bình_dân hiệu_quả kinh_tế hẹp,rẻ không_rõ bám kết_hợp bình_dân hiệu_quả kinh_tế hẹp,2
422210956,sạch makeup đậm sạch rẻ ngờ hông,sạch makeup đậm sạch rẻ ngờ hông,2
422202632,tư_vấn_viên tư_vấn ưng ưng,tư_vấn_viên tư_vấn ưng ưng,2
422211183,nhẹ dịu ổn hợp_lí bổ,nhẹ dịu ổn hợp_lí bổ,2
422205673,góp_ý vận_chuyển chưa_cập nhập đơn hàng_tiết khách_hàng dõi_đơn không_cập_nhật mã_đơn vận_chuyển hẹn shiper mất_thời kiếm hành_trình cập_nhật thành_công chính_xác vận_chuyển trường_hợp gấp bất_tiện,góp_ý vận_chuyển chưa_cập nhập đơn hàng_tiết khách_hàng dõi_đơn không_cập_nhật mã_đơn vận_chuyển hẹn shiper mất_thời kiếm hành_trình cập_nhật thành_công chính_xác vận_chuyển trường_hợp gấp bất_tiện,1
422212871,chê_chê đỡ tốn,chê_chê đỡ tốn,2
422208976,ổn săn hốt hời được_giá mãi yêu,ổn săn hốt hời được_giá mãi yêu,2
211300005,thích nước_tẩy không_gây nhờn dễ_chịu,thích nước_tẩy không_gây nhờn dễ_chịu,2
422202569,cảm sạch dịu nhẹ tích_khủng,cảm sạch dịu nhẹ tích_khủng,2
422208181,dậy cồi,dậy cồi,2
422216990,không_ráo,không_ráo,2
422202569,bì đắn_đo sợ múc sạch kích_ứng calm,bì đắn_đo sợ múc sạch kích_ứng calm,2
422208974,không_bị rát,không_bị rát,2
422215804,hài_lòng nhỡ tốt vô_cùng thích hoàn_hảo tự_nhiên đáng,hài_lòng nhỡ tốt vô_cùng thích hoàn_hảo tự_nhiên đáng,2
204900013,posay ủng_hộ giới_thiệu,posay ủng_hộ giới_thiệu,2
200400003,thích căng sạch,thích căng sạch,2
331300023,cực tốt,cực tốt,1
318900002,không_bị căng mịn chưa_ căng ngưng đỡ đành đợi hích ứng_bôi toàn,không_bị căng mịn chưa_ căng ngưng đỡ đành đợi hích ứng_bôi toàn,2
245500002,kích_ứng không_kích_ứng hạn_chế sát bề_mặt,kích_ứng không_kích_ứng hạn_chế sát bề_mặt,2
358300001,trải_nghiệm không_tốt đồn rõ_rệt không_lần,trải_nghiệm không_tốt đồn rõ_rệt không_lần,1
422205162,thât_sư thất_vọng hiệu_quả nặn đắp không_để_thâm nakuro không_có thâm tiếc ghê,thât_sư thất_vọng hiệu_quả nặn đắp không_để_thâm nakuro không_có thâm_tiếc ghê,2
422211447,tặng dễ_thương ghê,tặng dễ_thương ghê,2
422211446,lỗi,lỗi,0
422216487,chưa_hết tiết_kiệm thích hẳn,chưa_hết tiết_kiệm thích hẳn,2
422204795,phấm mịn giúp đẹp,phấm mịn giúp đẹp,2
248700035,ghiền,ghiền,2
343700002,bí dậy đổ nổi_mẫn tiếc,bí dậy đổ nổi_mẫn tiếc,1
422204259,dịu nhẹ,dịu nhẹ,2
204100054,thích dịu nhẹ sạch không_bị khô_dịu,thích dịu nhẹ sạch không_bị khô_dịu,2
422206042,thơm xài_nà yêu,thơm xài_nà yêu,2
213300003,hồng thơm nhẹ nhờn_xíu,hồng thơm nhẹ nhờn_xíu,2
345800008,mịn ngứa rát cực,mịn ngứa rát cực,2
249500028,cẩn_ưng đẹp ủng tiếp sử,cẩn_ưng đẹp ủng tiếp sử,2
318900005,hợp_lý dịu hẳn bôi_mát chịu mẩn không_đỏ ẩm thiên_khô hợp,hợp_lý dịu hẳn bôi_mát chịu mẩn không_đỏ ẩm thiên_khô_hợp,2
345800002,kéo_dài tốt lai,kéo_dài tốt lai,2
205100136,không_bết_rít,không_bết_rít,2
422211878,cầm ghê,cầm ghê,2
422210956,thiên_dầu dễ nổi trộm_vía thích dịu nhẹ sạch rẻ đáng,thiên_dầu dễ nổi trộm_vía thích dịu nhẹ sạch rẻ đáng,2
422206043,giảm dễ_chịu,giảm dễ_chịu,2
318900002,nóng dịu dần bảo_quản,nóng dịu dần bảo_quản,2
422214147,tạm ổn căng_rít,tạm ổn căng_rít,2
249500027,hỗn_hợp vón hoài không_bị_vón nhẹ,hỗn_hợp vón hoài không_bị_vón nhẹ,2
422218365,mỏng nhẹ đẹp tốt tốt ẩm nhẹ tối_ưu,mỏng nhẹ đẹp tốt tốt ẩm nhẹ tối_ưu,2
422206537,ổn xuất_sắc,ổn xuất_sắc,1
422217292,cận đặt_hàng chậm_trễ hasa xĩu ổn tiếp,cận đặt_hàng chậm_trễ hasa xĩu ổn tiếp,2
100230064,yên_tâm,yên_tâm,2
418800004,serum_hợp lạnh tróc dưỡnga tốt nắng_nóng không_hợp nhớt hợp_nè,serum_hợp lạnh tróc dưỡnga tốt nắng_nóng không_hợp nhớt hợp_nè,2
205100146,tô ưng micelar even dịu sạch bụi_bẩn mịn mẩn quyết_định ưng,tô ưng micelar even dịu sạch bụi_bẩn mịn mẩn quyết_định ưng,1
100240016,choices thích kiên_trì thời xứng_đáng mịn giảm giảm,choices thích kiên_trì thời xứng_đáng mịn giảm giảm,2
365000015,rẻ thích chịu không_nổi,rẻ thích chịu không_nổi,2
100230057,cảm_hợp khích_ứng thường_xuyên lựa_chọn kĩ_lưỡng lẫn,cảm_hợp khích_ứng thường_xuyên lựa_chọn kĩ_lưỡng lẫn,2
100180080,lành_tính,lành_tính,2
204900128,một_chút tốt,một_chút tốt,2
422211195,hasaki_nhập nhập hiếm thích nhành uy_tín thích đương_nhiên tốt sạch trôi khổ,hasaki_nhập nhập hiếm_thích nhành uy_tín thích đương_nhiên tốt sạch trôi khổ,2
422211183,tốt sạch sâu_không_khô,tốt sạch sâu_không_khô,2
308500015,thích hiệu_quả thơm_nhe,thích hiệu_quả thơm_nhe,2
249500021,tự_nhiên,tự_nhiên,2
211300007,khô_rửa dã,khô_rửa dã,2
100180148,nhỏ_xíu độ_ẩm hỗn_hợp,nhỏ_xíu độ_ẩm hỗn_hợp,2
422209671,mỏng,mỏng,2
422214146,sạch thoáng dị_ứng,sạch thoáng dị_ứng,2
422205163,dịu cực tốt,dịu cực tốt,2
422214149,sạch siêu_lành ổn,sạch siêu_lành ổn,2
422204795,tốt tiếp,tốt tiếp,2
245500009,không_gây phụ_thuộc không_tác_dụng rõ_rệt mướt căng,không_gây phụ_thuộc không_tác_dụng rõ_rệt mướt căng,1
331300023,giới_thiệu curel không_thích thích đẹp dưỡng_ẩm khô_ráo tẩy_kĩ,giới_thiệu curel không_thích thích đẹp dưỡng_ẩm khô_ráo tẩy_kĩ,2
422206648,nói_chuyện dễ_thương lịch_sự khuyên,nói_chuyện dễ_thương lịch_sự khuyên,2
422205806,thích đắp mềm nhẹ dễ_chịu,thích đắp mềm nhẹ dễ_chịu,2
204900013,ghét sạm vứt không_giờ đẹp xứng_đáng,ghét sạm vứt không_giờ đẹp xứng_đáng,2
318900005,không_đặc tốt dậy không_đổ_dầu,không_đặc tốt dậy không_đổ_dầu,2
422207413,hắc,hắc,0
422204259,sạch êm ổn,sạch êm_ổn,2
245500002,vừa_phải tốt,vừa_phải tốt,2
422200306,thích không_,thích không_,2
204100054,đóng_gói mềm,đóng_gói mềm,2
249500027,tốt không_ mát đẹp,tốt không_ mát đẹp,1
249500007,tầm_trung ưng,tầm_trung ưng,2
422207413,tốt nhẹ_thoảng chưa_thì,tốt nhẹ_thoảng chưa_thì,2
204900013,dưỡng không_bị vón đặc thích thơm đẹp nhẹ mịn mướt nhẹ_nhàng ngăm trông giả_trân tốt khô_ráo đổ chảy không_trôi vón,dưỡng không_bị vón đặc_thích thơm đẹp nhẹ mịn mướt nhẹ_nhàng ngăm trông giả_trân tốt khô_ráo đổ chảy không_trôi vón,2
200400003,chưa_bít hiệu_quả ẻm,chưa_bít hiệu_quả ẻm,2
245500002,thích không_làm căng,thích không_làm căng,2
249500007,cháy tốt mụn_duyệt,cháy tốt mụn_duyệt,2
223600032,tốt chất_lượng,tốt chất_lượng,2
422211447,mụn_tẩy nhẹ không_hương_liệu không_nhờn mượt không_khô,mụn_tẩy nhẹ không_hương_liệu không_nhờn mượt không_khô,2
253900002,tróc phục_hồi tróc dưỡng centela giảm,tróc phục_hồi tróc_dưỡng centela giảm,2
100240016,phẩm tốt,phẩm tốt,2
422203143,đặc bóp dùng_lực bóp nghiêng mát rít mát dễ_chịu nhẹ_mặt dể khắp mên,đặc_bóp dùng_lực_bóp nghiêng mát_rít mát dễ_chịu nhẹ_mặt_dể khắp mên,2
264500018,xịt rộng tạm,xịt rộng tạm,1
100180148,lót đặc đáng,lót đặc_đáng,2
422214146,bảo siêu căng_kích ngứa,bảo siêu_căng_kích ngứa,0
422207414,ổn không_,ổn không_,2
200400004,tốt hợp dễ_chịu tốt,tốt hợp dễ_chịu tốt,2
422200305,trung,trung,2
225200013,đi_lại rẻ chất_lượng,đi_lại rẻ chất_lượng,2
422206537,vừa_phải sạch dịu nhẹ tắm,vừa_phải sạch dịu nhẹ tắm,2
204100019,tắm đỡ,tắm đỡ,2
100210023,xẹp hẳn không_đến chát,xẹp hẳn không_đến_chát,2
205100136,sạch dịu nhẹ,sạch dịu nhẹ,2
256700012,tốt hủ,tốt hủ,2
422205163,đáng chú_ý,đáng chú_ý,1
100220035,rát nhẹ hiện_tượng ổn điều_tiết đáng,rát nhẹ hiện_tượng ổn điều_tiết đáng,2
327500002,tốt căng chịu giảm thâm nhẹ_nhàng chậm,tốt căng chịu giảm thâm_nhẹ_nhàng chậm,2
422206537,mát sạch,mát sạch,2
422216594,đạt ngợi,đạt ngợi,1
249500013,dễ nổi tốt mịn,dễ nổi tốt mịn,2
422212100,tốt_không_chứ,tốt_không_chứ,2
422204795,sạch độ_ẩm hương dễ_chịu không_kích_ứng đẩy nhẹ noa,sạch độ_ẩm hương dễ_chịu không_kích_ứng đẩy nhẹ noa,2
204100003,mỏng nhẹ rít đổ mịn,mỏng nhẹ_rít đổ mịn,2
253900003,tốt chưa_khả_quan,tốt chưa_khả_quan,2
249500027,nồng khó_chịu,nồng khó_chịu,0
422211489,vọng tốt,vọng tốt,2
343100024,siêu_dầu giới_thiệu hiệu_quả tốt tối_đa tặng xịn_sò,siêu_dầu giới_thiệu hiệu_quả tốt tối_đa tặng xịn_sò,2
422211446,tốt_không_bị dị_ứng,tốt_không_bị dị_ứng,2
204100003,nhiêu,nhiêu,2
100190059,thường_xuyên tốt,thường_xuyên tốt,2
422206648,tốt rát giảm sát sạch đáng,tốt rát giảm sát sạch đáng,2
422210784,posay,posay,1
249500013,không_mụn ổn tệp sần_sùi trứng tạm ổn,không_mụn ổn tệp sần_sùi trứng tạm ổn,2
